name,review
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
VetTrust Tierklinik Nesslau,
"VetTrust Tierklinik Oberland, Pfäffikon","Wir sind sehr zufrieden mit der Klinik. Das Personal ist immer freundlich und hört interessiert zu.

Wir sind hier her gewechselt weil unser vorheriger Tierarzt nur Symptombehandlung gemacht hat. Hier wurde sofort nach der Ursache gesucht und nachher die Behandlung angepasst. Top Klinik, können wir nur weiterempfehlen."
"VetTrust Tierklinik Oberland, Pfäffikon","Sehr kompetent und tierfreundlich! Und als unsere Katze um 21 Uhr mit gebrochenem Bein heim kam, konnte ich sie direkt in beste Behandlung geben. Heute geht’s ihr bestens und wir sind immer sehr zufrieden!"
"VetTrust Tierklinik Oberland, Pfäffikon","Unser Ferien-Hund hatte ein Problem und benötigte schnelle Hilfe. Hier wurde und sofort geholfen. Super Service und tolles Team. Vielen Dank, Hugo der Hund"
"VetTrust Tierklinik Oberland, Pfäffikon","Sehr gutes Team, sehr guter Arzt, freundlich und helle Räumlichkeiten.
Auch die Klinik in Pfäffikon ist super.
Wir unseren Gästen immer sehr gut betreut bei ihnen- Dankeschön"
"VetTrust Tierklinik Oberland, Pfäffikon","Sehr schöne Praxis. Aufgestelltes und sehr freundliches Team! Unsere Hunde werden mit grosser Fachkompetenz, Feingefühl und dem nötigen Humor betreut."
"VetTrust Tierklinik Oberland, Pfäffikon","Sehr freundlicher Empfang, professioneller, liebevoller Umgang mit meiner Fellnase. Kommen gerne wieder"
"VetTrust Tierklinik Oberland, Pfäffikon","Super freundlich und kompetent.
Man kommt mit Termin sofort dran und mein Kater scheint fast gerne zu dieser Tierärztin zu gehen. Ich bin jedenfalls sehr zufrieden und habe immer das Gefühl, dass sie sich sehr gut um Alles kümmern."
"VetTrust Tierklinik Oberland, Pfäffikon","Superfreundliches und professionelles Team. Haben über Ostern im Notfall meinem Kaninchen das Leben gerettet, während alle anderen Kliniken geschlossen hatten oder überlastet waren und niemanden mehr aufnehmen konnten... bin unendlich dankbar dafür. Vielen Dank für euren tollen Einsatz."
"VetTrust Tierklinik Oberland, Pfäffikon",Sehr freundlich und unkompliziert. Schneller Termin dazwischen geschoben.Danke vielmals.
"VetTrust Tierklinik Oberland, Pfäffikon","Die Tierklinik Oberland betreut seit Jahren diverse Tiere von mir (Pferde, Hunde, Katzen). Das gesamte Team ist sehr empathisch, kompetent und freundlich. Der Umgang sowohl mit Mensch und auch Tier ist jederzeit sehr angenehm und wir fühlen uns gut aufgehoben. Herzlichen Dank für die tolle Betreuung."
"VetTrust Tierklinik Oberland, Pfäffikon","Sehr freundliches und kompetentes Team.
War das erste Mal wegen einem Notfall dort und so begeistert, dass ich den TA sofort gewechselt habe."
"VetTrust Tierklinik Oberland, Pfäffikon","Nett und professionell - aber m.E. extrem teuer, daher auch 2 Sterne Abzug. War mit der Katze zur Kontrolle dort weil er nicht mehr gefressen hatte. Kontrolle, Gewebeentnahme, Zahnreinigung und schlussendlich doch einschläfern für knapp 1300, ist einfach nur happig. Da überlegt man es sich doch 3x ob man zum Tierarzt geht."
"VetTrust Tierklinik Oberland, Pfäffikon","Hier wird sich immer lieb auch um die fiesesten tierarzthassenden Katzen gekümmert!
Musste mit meinem Kater notfallmäßig wegen eines Harnverhaltes zum Tierarzt. Es ging alles sehr schnell. Sie haben ihm SUPER geholfen!"
"VetTrust Tierklinik Oberland, Pfäffikon",Ich kam mit einem gefundenen Hund ausserhalb der regulären Öffnungszeiten zur Klinik. Die Notfall Ärztin war sehr freundlich und kompetent. Sie hat uns ohne Umschweife geholfen und das entlaufene Hündchen ist zurück bei seiner Besitzerin.
"VetTrust Tierklinik Oberland, Pfäffikon","Ich bin sehr zufrieden mit der Klinik. Gutes Personal, anständig, freundlich. Sie helfen bei Notfällen schnell u. Unkompliziert.
Für unsere 5 Katzen, ist es die beste Klinik  im ZH Oberland."
"VetTrust Tierklinik Oberland, Pfäffikon","Der Slogan ""Tiermedizin mit Herz"" ist Programm. Ich war sehr begeistert von der umgangsweise."
"VetTrust Tierklinik Oberland, Pfäffikon",Musste als Notfall dahin weil meine Tierärztin im den Ferien war. Nettes junges Team. Fühlte mich gut aufgehoben.
"VetTrust Tierklinik Oberland, Pfäffikon","Sehr gute Tierärzte.
Bin nach wie vor Begeistert, und glaube kaum das ich jemals wechseln werde."
"VetTrust Tierklinik Oberland, Pfäffikon",Sehr gute Praxis. Sind flexibel mit Termine. Sind sehr professionel und di praxis ist sehr modern und sauber. Ein bisschen teuer im Vergleich aber trotzdem empfehlenswert!
"VetTrust Tierklinik Oberland, Pfäffikon","Sehr einfühlsames Team, grosse und schöne Praxis . Danke an das ganze Team für die schon oft benötigte Hilfe  für unser Jamy."
"VetTrust Tierklinik Oberland, Pfäffikon","fachlich nicht überzeugend, preislich hoch, Grund genug für einen neuen Tierarzt."
"VetTrust Tierklinik Oberland, Pfäffikon","Notfall mit unserem Bolonka-Rüden. Kompetent erscheinende Behandlung, ihm geht es auch schon wieder viel besser."
"VetTrust Tierklinik Oberland, Pfäffikon",Gut und günstig
"VetTrust Tierklinik Oberland, Pfäffikon",Top Behandlung des Hundes Robi.Sehr zuvorkommend und kompetente Mitarbeiter. Fachlich top.  5 Stars.
"VetTrust Tierklinik Oberland, Pfäffikon",Nette und kompetente Angestellte
"VetTrust Tierklinik Oberland, Pfäffikon",Sehr nette Tierärztin und Assistentinnen. Meinen Katzen wird da sehr viel Liebe geschenkt.
"VetTrust Tierklinik Oberland, Pfäffikon",Sehr gute Erfahrungen gemacht werde immer dort hin gehen.
"VetTrust Tierklinik Oberland, Pfäffikon",Immer sehr freundlich und kompetent
"VetTrust Tierklinik Oberland, Pfäffikon",Sehr freundliches hilfsreiches Personal sehr zu empfehlen
"VetTrust Tierklinik Oberland, Pfäffikon","Kompetent Freundlich , und lieb zu den Tieren"
"VetTrust Tierklinik Oberland, Pfäffikon",Sehr kompetent und freundlich
"VetTrust Tierklinik Oberland, Pfäffikon","Hilfsbereit, höflich und kompetent"
"VetTrust Tierklinik Oberland, Pfäffikon","Freundlich, kompetent"
"VetTrust Tierklinik Oberland, Pfäffikon",Super Tierarzt
"VetTrust Tierklinik Oberland, Pfäffikon",
"VetTrust Tierklinik Oberland, Pfäffikon",
"VetTrust Tierklinik Oberland, Pfäffikon",
"VetTrust Tierklinik Oberland, Pfäffikon",
"VetTrust Tierklinik Oberland, Pfäffikon",
"VetTrust Tierklinik Oberland, Pfäffikon",
"VetTrust Tierklinik Oberland, Pfäffikon",
"VetTrust Tierklinik Oberland, Pfäffikon",
"VetTrust Tierklinik Oberland, Pfäffikon",
"VetTrust Tierklinik Oberland, Pfäffikon",
"VetTrust Tierklinik Oberland, Pfäffikon",
"VetTrust Tierklinik Oberland, Pfäffikon",
"VetTrust Tierklinik Oberland, Pfäffikon",
"VetTrust Tierklinik Oberland, Pfäffikon",
"VetTrust Tierklinik Oberland, Pfäffikon",
"VetTrust Tierklinik Oberland, Pfäffikon",
"VetTrust Tierklinik Oberland, Pfäffikon",
"VetTrust Tierklinik Oberland, Pfäffikon",
"VetTrust Tierklinik Oberland, Pfäffikon",
"VetTrust Tierklinik Oberland, Pfäffikon",
"VetTrust Tierklinik Oberland, Pfäffikon",
"VetTrust Tierklinik Oberland, Pfäffikon",
"VetTrust Tierklinik Oberland, Pfäffikon",
"VetTrust Tierklinik Oberland, Pfäffikon",
"VetTrust Tierklinik Oberland, Pfäffikon",
"VetTrust Tierklinik Oberland, Pfäffikon",
"VetTrust Tierklinik Oberland, Pfäffikon",
"VetTrust Tierklinik Oberland, Saland","Es ist nie passend wenn es die Tierklinik braucht, aber hier wurde ich noch immer gleichentags Empfangen und tiptop beraten!

Kann ich für Katzen und Hunde wärmstens empfehlen, bis jetzt nur gute Erfahrungen gemacht!"
"VetTrust Tierklinik Oberland, Saland","Ich bin immer sehr zufrieden. Wir mussten mit unserem Hund zum glück noch nicht oft zum Tierarzt. Doch beim Notfall, konnten wir sofort hin und wurden gut betreut und beraten. Die Tierärztin und die Assistentin war sehr nett und freundlich."
"VetTrust Tierklinik Oberland, Saland","Vielen Dank für den tollen Service. Freundliches, kompetentes und  zuvorkommendes Team in Saaland. Empfehlenswert!"
"VetTrust Tierklinik Oberland, Saland",Sehr professionell und gute Beratung.
"VetTrust Tierklinik Oberland, Saland",Freundliches und einfühlsames Personal. Umgang mit den Tieren top! Sehr gut Ausgebildete Leute.
"VetTrust Tierklinik Oberland, Saland",Für mich die beste Tierarzt Praxis weit und breit. Wir nehmen die 45minuten fahrt gerne auf uns dafür sind unsere Liebsten in besten Händen.
"VetTrust Tierklinik Oberland, Saland","In jeder Situation kann dem Tier geholfen werden. Rundumbetreuung nach Operation.
Persönliche Beratung und Unterstützung."
"VetTrust Tierklinik Oberland, Saland","Tip Top, günstig"
"VetTrust Tierklinik Oberland, Saland","Ein sehr kompetentes, herzliches und einfühlsames Team"
"VetTrust Tierklinik Oberland, Saland","Sehr liebenswert mit Tieren und sehr kompetent. Professionell, Preise sind zahlbar und nicht zu überrissen."
"VetTrust Tierklinik Oberland, Saland",Angenehme Tierarztpraxis
"VetTrust Tierklinik Oberland, Saland",Definitiv eine Tierklinik mit Herz.
"VetTrust Tierklinik Oberland, Saland","Sehr nett und kompetent, vielen Dank"
"VetTrust Tierklinik Oberland, Saland",
"VetTrust Tierklinik Oberland, Saland",
"VetTrust Tierklinik Oberland, Saland",
"VetTrust Tierklinik Oberland, Saland",
"VetTrust Tierklinik Oberland, Saland",
"VetTrust Tierklinik Oberland, Saland",
"VetTrust Tierklinik Oberland, Saland",
"VetTrust Tierklinik Oberland, Saland",
"VetTrust Tierklinik Oberland, Saland",
"VetTrust Tierklinik Oberland, Saland",
"VetTrust Tierklinik Oberland, Saland",
"VetTrust Tierklinik Oberland, Saland",
"VetTrust Tierklinik Oberland, Saland",
"VetTrust Tierklinik Oberland, Saland",
"VetTrust Tierklinik Oberland, Saland",
VetTrust Tierklinik Zürich Ost,"Sehr empathische und kompetente Betreuung durch Frau Koch.
Der Diagnoseverdacht einer anderen Klinik wurde schnell und unkompliziert durch Röntgen gesichert, alles sehr professionell. Trotz des traurigen Befundes (weit fortgeschrittenes Krebsleiden) und der notwendigen Euthanasie vorbildliche Behandlung und Umgang mit Tier und Mensch. Es hat uns sehr geholfen! Vielen Dank!"
VetTrust Tierklinik Zürich Ost,"Sehr kompetent, hilfsbereit. Mein Hund und ich fühlten uns jeder Zeit wohl und gut aufgehoben. Vielen Dank für die super Betreuung."
VetTrust Tierklinik Zürich Ost,"Ich musste notafallmässig mit meinem Hamster zur Tierklinik.
Das Personal war am Telefon und vor Ort super freundlich!
Die Ärztin hat mich sehr kompetent und ehrlich beraten.
Nur zu empfehlen!"
VetTrust Tierklinik Zürich Ost,"Sehr angenehmer und äusserst kompetenter Umgang mit Mensch und Tier. Was uns sehr begeistert hatte, war der liebevolle, feinfühlige und professionelle Umgang mit unserer Katze. Danke, dass ihr für uns da wart"
VetTrust Tierklinik Zürich Ost,"Wir kommen seit vielen Jahren mit unseren Katzen und fühlen uns immer sehr gut aufgehoben. Das Team ist immer super nett und berät sehr gut, auch bei schwierigen Entscheidungen."
VetTrust Tierklinik Zürich Ost,Sehr tolles Team. Mein Hund wird super herzlich betreut und mir wird alles ausführlich erklärt. Sehr Empfehlenswert. Danke euch!
VetTrust Tierklinik Zürich Ost,"Fachlich spitze, leider personell meistens unterbesetzt, meist lange Wartezeiten, kurzfristige Buchungen sind unmöglich ohne den ""Notfall Zuschlag"" zu zahlen.
Wir sind seit ca. 20 Jahren mit unseren Tieren bei Ihnen, trotzdem keine Zahlung auf Rechnung möglich, finde ich schlecht.
Von einer Tierklinik erwarte ich mehr im Bezug auf Flexibilität/ Anzahl der Ärzte in den Randzeiten bis 8 Uhr und nach 18 Uhr.
Sind schon mehrmals nach Fällanden ausgewichen.

Ist das ihr Anspruch?

2. Besuch, Termin wegen Krankheit der TA eine Woche verschoben, Termin nicht eingehalten .
Wieder Personalmangel , keine Kommunikation im Wartezimmer, schlechter Kundendienst!
Bin immer weniger überzeugt."
VetTrust Tierklinik Zürich Ost,"Sehr zufrieden. Wir sind mit allen Tieren dort. Wir werden sehr freundlich empfangen. Von allen Tierärzten kompetent beraten und behandelt. Fr. Dr. Barnes ist die Beste Zahnärztin. Sehr kompetent.
Ich empfehle diese Praxis sehr."
VetTrust Tierklinik Zürich Ost,"Die Tierärztin war überfordert meinen Kater zu Chipen. Daher kam mein Partner mit unserem Kater, weniger Geld und genau gleichem Zustand nach Hause.
Wenn das schon zu viel ist, bin ich froh hatte er nichts ernstes."
VetTrust Tierklinik Zürich Ost,"Bin immer am liebsten bei Frau Dr. Barnes (kenne sie seit ca. 22 Jahren) eine sehr liebevolle, aufgeschlossene, freundliche Tierärztin mit grossem Wissen und Können (zB. auch Operationen) - ich liebe ihr Wesen 🥰 und ihr Verständnis für alles !"
VetTrust Tierklinik Zürich Ost,Ich bin immer sehr zufrieden und kann diese Tierklinik nur weiterempfehlen.Auch mein Hund kommt immer gerne zu euch :)
VetTrust Tierklinik Zürich Ost,"Ich gehe schon lange in diese Klinik,wurde immer freundlich empfangen.War bis jetzt, mit den Tierärzten und TPA sehr zufrieden,kompetent,freundlich und nehmen auf die Bedürfnisse der Tiere Rücksicht.Ich würde die Klinik auf jeden Fall weiterempfehlen."
VetTrust Tierklinik Zürich Ost,"Sehr freundliches Personal wurden herzlich begrüsst und aufgenommen. Der umgang mit Tier und Mensch ist sehr warm und herzlich
Alles sehr sauber und modern."
VetTrust Tierklinik Zürich Ost,"Was mir nicht gefallen hat, war der Service der Rezeptionistin, sie war unhöflich usw.Sonst war alles super."
VetTrust Tierklinik Zürich Ost,"Ich war schon mit allen Tieren bei Ihnen als es noch die Glatttalklinik war. Als sie zu Vettrust wurden, hab ich kurz gezögert da ich immer denke ja solche Ketten sind nicht mehr persönlich und man wird zu einer Nummer. Nun ich wurde eines besseren belehrt. Die Qualität ist immernoch sehr hoch und an persönlichen Miteinander keineswegs eingebüsst. Fühle mich sehr gut aufgehoben und von der Fachkompetenz sehr überzeugt. Weiter so…"
VetTrust Tierklinik Zürich Ost,Überaus freundliches und zuvorkommendes Personal. Unser Kater ist dank dem herzlichen und professionellen Ärzteteam wieder auf den Beinen!
VetTrust Tierklinik Zürich Ost,"Wir sind begeistert von dem fantastischen Service - nicht einmal sondern über Jahre hinweg. Mit dem kompetenten, professionellen und herzlichen Service des kompletten Teams waren wir stets mehr als zufrieden. Unsere Katzen haben sich beim Team sehr wohl gefühlt und dies auch gezeigt. Auch an stressigen Tagen wird sich für jeden Patienten und Besitzer ausreichend Zeit genommen. Das Herzblut welches das Team in die Arbeit stecken und die Extrameile welche sie auch nach den regulären Öffnungszeiten gehen, sind ausserordentlich - herzlichen Dank dafür!"
VetTrust Tierklinik Zürich Ost,Mein Hund und ich waren schon in Dübendorf mit dabei und sind immer gut und kompetent behandelt worden.
VetTrust Tierklinik Zürich Ost,Sehr kompetent und freundlich notfallzuschlag um 18.00 uhr etwas zuhoch ansonsten empfehlenswert
VetTrust Tierklinik Zürich Ost,Nicht empfehlenswert! Musste über eine stunde warten. Die Ärztin ist ständig aus dem Zimmer raus um andere Patienten zu behandeln.
VetTrust Tierklinik Zürich Ost,"Sehr empfehlenswert und freundlich!
Heute Morgen war ich mit meinem Hund bei einer anderen Ärztin (Diagnose: Wasserrute). Da sich die Situation gegen 19.00 erneut stark verschlechterte, rief ich bei VetTrust Zürich Ost für eine Zweitmeinung an und durfte notfallmässig vorbeikommen. Um ca. 19.45 Uhr kam ich in der Klinik an und wurde gleich sehr freundlich und professionell betreut (Diagnose: Bandscheibe - wie ich mir bereits am morgen gedacht habe).

Für die sehr kompetente Betreuung und die Bereitschaft für mein Ein und Alles Überzeit zu leisten, danke ich von Herzen!"
VetTrust Tierklinik Zürich Ost,"Sehr freundlicher, höflicher und hilfsbereiter Empfang. Grosszügige und freundlicher Wartebereich.
Sehr freundliche und kompetente Ärztin. Diese Praxis/Tierklinik ist absolut „best of the best“."
VetTrust Tierklinik Zürich Ost,"Die Klinik der wir vertrauen. Am Samstagabend mit meinem Junghund so herzlich, schnell und kompetent aufgenommen worden, einfach nur wow! Der kleine hat so sanft und behutsam eine Spritze gegen die Schmerzen bekommen, die dann auch super gewirkt hat. Auch die Medis die wir erhalten haben, haben richtig gut geholfen und es ging ihm am nächsten morgen so viel besser. Tausend Dank! Und die Zahnoperation letzten Sommer, für meinen älteren Rüden, verlief so gut, ich wusste die ganze Zeit er ist in guten Händen. Als ich ihn danach abholen konnte war er zwar noch benebelt von der Narkose, aber es hat ihm beim Team sehr gut gefallen, er wollte nicht gehen ohne nochmals bei allen Caio zu sagen. Normalerweise will er schnell das Weite suchen. Die Zahnoperation musste sein, diese hat ihn aber wieder „jung“ gemacht. Er spielt wieder, isst gut und ist wieder glücklich und lustig. Das Team ist echt weltklasse! Vom Anruf, bis zum Empfang, während der Behandlung und bis zur Verabschiedung. Herzlichen Dank!"
VetTrust Tierklinik Zürich Ost,"Schon beim ankommen fühlt man sich super wohl und sehr gut aufgehoben. Die BESTE Tierklinik überhaupt. Schnell, Professionell, zuverlässig und was mir am wichtigsten ist, dass mein kleiner Rüde Ares in Liebevollen und Herzlichen Händen betreut wird. Ich bin so froh euch entdeckt zu haben. Ihr seid alle so toll. Danke für alles."
VetTrust Tierklinik Zürich Ost,"sehr empfehlenswert! tolle praxis, tolles team👍🏻"
VetTrust Tierklinik Zürich Ost,"Top Klinik die ich nur weiter empfehlen kann.
Seit fast zwei Jahren hatte ich das Gefühl, das mit meiner Hündin was nicht stimmt. Ich ging etliche male zum Tierarzt und nie wurde was gefunden. Irgendwann entschied ich mich, eine zweit Meinung einzuholen. Dies war wohl die beste Entscheidung für Amy und mich.
Frau Dr.S.Schäfer und Frau Dr.E.Barnes nahmen sich extrem lange Zeit und wir wurden nach 4 Stunden Untersuchungen endlich fündig :)
Ich wurde stets über die Untersuchungsschritte informiert und auch die Kosten waren mir stets bewusst. Das ganze Team war sehr einfühlsam und meine Hündin fühlte sich sichtlich wohl. (Normalerweise meidet sie den Tierarzt oder möchte schon garnicht aus dem Auto)

Leider lese ich hier, auch immer wieder mal negative Bewertungen und da frage ich mich schon: ""war ich in der gleichen Klinik?""
Preise sind zu hoch??? Ich kenne div. Tierärzte die einiges teurer sind.

Das Personal ist unfreundlich??? War bei mir auch nicht so, im Gegenteil.
Vielleicht sollte man halt einfach auch mal selbst in den Spiegel schauen.

Ich bedanke mich somit nochmals für die super Arbeit und ich werde Euch zur jedem Zeitpunkt weiter empfehlen.

Herzliche Grüsse von Amy und mir.
CHE"
VetTrust Tierklinik Zürich Ost,"TPA's sowie die Tierärzte immer sehr freundlich und zuvorkommend. Auch wenn ich Anrufe und irgendetwas frage oder unsicher bin wurde ich stets freundlich beraten. Ich kann die Klinik nur empfehlen. Das Wohl meiner Tiere steht immer an erster Stelle, genau so wie bei der Klinik auch.
Ich möchte mich auch beim ganzen VetTrust Team bedanken, Ihr habt immer ein Ohr offen und helft wann immer Ihr könnt. Vielen Dank =)"
VetTrust Tierklinik Zürich Ost,"Da ich ein Labrador bin, habe ich oft Probleme mit meiner Verdauung, auch Allergien habe ich gegen Futtermittel. Mir wurde immer sehr von dem lieben Ärzteteam geholfen und alle haben sich immer Zeit für mich genommen (auch recht kurzfristig, schon öfters). Meine Freunde gehen dort auch hin wenn es ihnen nicht so gut geht und es wurde sich immer wundervoll um sie gekümmert. Erst gestern musste ich über einen Tropf wegen eines Magen-/Darmproblems aufgebaut werden und ich gehe super gerne in die Klinik, weil dort alle so lieb zu mir sind. Ich vergebe 5 Pfötchen für den exzellenten Vierbeiner-Service 🐾 Euer Lucky ❤️"
VetTrust Tierklinik Zürich Ost,"Seit 10Jahren absolut zufrieden!! Herr Clavadetscher ist mit abstand der beste Tierarzt den ich kenne!! Niemand fremdes konnte meinen Hund anfassen, doch Herr Clavadetscher strahlt bei den Hunden so viel positives aus und er kann mein Hund ohne Probleme anfassen.
All die Assistentinnen machen ihren Job mit viel Liebe und das schätze ich sehr. Absolut empfehlenswert diese Klinik!
Sie haben mehr als 5 Sterne verdient, da sie mein Kleiner in letzter Minute gerettet haben."
VetTrust Tierklinik Zürich Ost,"Ich kann nicht in Worte fassen wie unglaublich dankbar ich bin, dass Frau med. vet. Koch meinem Kater das Leben gerettet hat. Ohne sie, hätte er die fahrt ins Unispital für Tiere nicht überlebt.
Ich danke Ihnen von Herzen !"
VetTrust Tierklinik Zürich Ost,"Wir sind mit unseren Katzen schon lange in der Praxis Kunde und können sie wärmstens empfehlen. Alle Mitarbeiter sind immer freundlich, hilfsbereit und beantworten alle Fragen kompetent und einfühlsam. Auch bei unschönen Entscheidungen und Diagnosen wurden wir immer hervorragend beraten. Ein wirklich tolles Team!"
VetTrust Tierklinik Zürich Ost,"Ich bin seit mehreren Jahren sehr zufriedener Kunde. Die Tierärzte sowie auch das Praxispersonal sind äusserst freundlich und kompetent. Der Umgang mit den Tieren ist sehr liebevoll.

Dass der Praxis die Zahlungskonditionen (direkt am Behandlungstag) angelastet werden, verstehe ich nicht. Einerseits ist dies transparent ausgewiesen (Information am Empfang) und anderseits in der heutigen Zeit nicht unüblich. Nicht zuletzt bezahle ich so meine Aufwendungen, und nicht ""versteckt"" all diejenigen Rechnungen mit, die von anderen Patienten vielleicht nicht bezahlt werden."
VetTrust Tierklinik Zürich Ost,"Ich möchte mich beim gesamten Team der Kleintierklinik für die sehr herzliche und kompetente Beratung, Behandlung und Betreuung meiner Samtpfoten ganz herzlich bedanken. Durch den liebevollen, ruhigen Umgang sind sie deutlich weniger gestresst und ich staunte nicht schlecht,  wie ruhig sogar mein kleiner Wildfang, der beim Tierarzt normalerweise total ausflippt, bei der Untersuchung geblieben ist. Meinem 20jährigen Kater mussten kürzlich sehr viele Zähne gezogen werden. Es war klar, dass ich ihn nur in die Hände von Herrn Dr. Clavadetscher geben werde.  Denn ich weiss, hier wird jedes Tier so behandelt, als ob es das eigene wäre."
VetTrust Tierklinik Zürich Ost,"Super nettes Personal, hilfsbereit, höflich
Empfehlenswert 👍🏻🫶🏻"
VetTrust Tierklinik Zürich Ost,"Auch meine Erfahrungen stimmen überein mit dem Grossteil der untenstehenden Kommentare. Ich fühle mich stets kompetent beraten, meinen Tieren wird auf eine sehr einfühlsame Art geholfen und die Praxisangestellten, sowie Tierärzte arbeiten mit Herzblut. Auch wenn das für einige von euch komisch klingen mag; Die Energien und Ausstrahlungen dieser Mitarbeiter schenken der Praxis dieses Wohlfühl- und Vertrauensgefühl. Ich würde den Tierarzt nicht mehr wechseln wollen.

Notiz am Rande: Miene Lieblingsärztin ist Frau Dr. Koch 👍☺️"
VetTrust Tierklinik Zürich Ost,"Meine Katze hatte einen Notfall. Ich konnte sofort vorbeikommen, wurde sehr freundlich empfangen und durch die entspannte Atmoshpäre war meine Katze so entspannt wie noch nie bei einem Tierarzt. Die Behandlung ging schnell und hat gute Chancen einer raschen Heilung ermöglicht. Im Gegensatz zu einer Negativ-Bewertung weiter unten fand ich es durchaus richtig, vor der Behandlung über Zahlungsmöglichkeiten aufgeklärt zu werden. Sofortige Bezahlung (nach der Behandlung natürlich) ist für beide Seiten effektiv, bedeutet weniger Büroarbeit für die Klinik, mehr Zeit für Patienten und Alles ist gleich erledigt. Ich empfehle euch weiter, genau so wie eure Praxis mir empfohlen wurde :-) Danke!"
VetTrust Tierklinik Zürich Ost,"Ich habe ALLE Mitarbeiter(innen) der Kleintierklinik als stets super freundlich erlebt. Sowohl Tierärztin als auch Assistentin gehen überaus einfühlsam und absolut professionell mit dem Tier um. Auch die sehr kompetenten Erklärungen während dem Untersuch schätzte ich sehr.
Als wir vor einiger Zeit einen kleinen Notfall hatten, haben wir unkompliziert an einem Samstagvormittag sofort einen Termin bei Dr. Clavadetscher bekommen, welcher die Wunde perfekt versorgt hat. Auch hier fiel mir seine ruhige und freundliche Art auf, was ich in einer solchen Situation (Stress, Unsicherheit) sehr schätze.
Ich kann die negativen Bewertungen überhaupt nicht bestätigen und würde die Kleintierklinik jederzeit weiterempfehlen.
Herzlichen Dank für Ihre 👍🏼-Arbeit!"
VetTrust Tierklinik Zürich Ost,"Sehr nette und kompetente Tierärzte.
Bereits im Eingangsbereich wird darauf hingewiesen, dass viele Kunden ihre Rechnungen nie bezahlten und der Betrieb deswegen Probleme hat/hatte. Ich finde es deshalb völlig verständlich, dass die Kunden sofort bezahlen sollten! Den Fehler der Kunden auf die Tierärzte abzuschieben ist dreist. Für die Ärzte steht das Wohl der Tiere an erster Stelle."
VetTrust Tierklinik Zürich Ost,"Absolut eine der besten Kleintierkliniken in denen ich war. Immer ein total freundlicher und fröhlicher Empfang. Mann fühlt sich richtig wohl und ernst genommen. Dank dem ganzen Team kann mein kleiner Vierbeiner heute immer noch so fröhlich herumtollen, was wir lange für unmöglich hielten. Ich danke allen von ganzem Herzen."
VetTrust Tierklinik Zürich Ost,"Super Tierklinik. Kann sie jedem wärmstens empfehlen.
Von den sympathischen Praxisassistentinnen bis zu den super Tierärztinnen alles top 👍🏼"
